Date,Close,Open,High,Low,Vol,Change_%
"Feb 25, 2020",141.71,146.51,147.07,141.26,6211547,-3.22
"Feb 24, 2020",146.43,145.51,148.05,145.38,5452408,-2.28
"Feb 21, 2020",149.84,151.04,151.04,148.84,3537258,-0.91
"Feb 20, 2020",151.22,150.81,151.62,149.51,2880709,0.24
"Feb 19, 2020",150.86,151.54,151.89,150.31,2733277,-0.16
"Feb 18, 2020",151.10,149.79,151.38,149.64,3343514,0.27
"Feb 14, 2020",150.70,154.42,154.56,149.77,6099244,-2.34
"Feb 13, 2020",154.31,154.37,154.83,153.41,3820697,-0.64
"Feb 12, 2020",155.31,153.75,155.60,153.52,4438007,1.19
"Feb 11, 2020",153.48,155.12,155.22,152.73,3835112,-0.62
"Feb 10, 2020",154.43,152.97,154.44,151.58,5239807,0.66
"Feb 07, 2020",153.41,154.55,155.54,152.92,6423429,-2.14
"Feb 06, 2020",156.76,156.82,158.75,155.42,8400545,0.28
"Feb 05, 2020",156.33,150.21,157.44,150.15,14386823,4.84
"Feb 04, 2020",149.11,147.78,149.38,146.88,5620966,1.94
"Feb 03, 2020",146.27,144.25,147.28,143.90,8887502,1.77
"Jan 31, 2020",143.73,142.90,144.05,140.79,18994560,5.09
"Jan 30, 2020",136.77,136.76,136.97,134.97,5057906,-0.67
"Jan 29, 2020",137.69,139.17,139.58,137.59,3054714,-1.33
"Jan 28, 2020",139.55,139.50,140.47,138.75,3451557,0.67
"Jan 27, 2020",138.62,138.50,140.07,138.10,4166562,-1.38
"Jan 24, 2020",140.56,143.39,143.92,140.46,5580189,-1.62
"Jan 23, 2020",142.87,144.20,144.41,142.15,5657790,-0.71
"Jan 22, 2020",143.89,143.32,145.79,142.55,16470431,3.39
"Jan 21, 2020",139.17,137.81,139.35,137.60,7244079,0.62
"Jan 17, 2020",138.31,136.54,138.33,136.16,5623336,0.24
"Jan 16, 2020",137.98,137.32,138.19,137.01,4320911,1.00
"Jan 15, 2020",136.62,136.00,138.06,135.71,4045952,0.59
"Jan 14, 2020",135.82,136.28,137.14,135.55,3683458,-0.57
"Jan 13, 2020",136.60,135.48,136.64,135.07,3531572,-0.07
"Jan 10, 2020",136.69,137.00,137.87,136.31,3255641,-0.04
"Jan 09, 2020",136.74,135.74,136.79,135.31,3732830,1.06
"Jan 08, 2020",135.31,134.51,135.86,133.92,4346140,0.83
"Jan 07, 2020",134.19,133.69,134.96,133.40,3275968,0.07
"Jan 06, 2020",134.10,133.42,134.24,133.20,2426305,-0.18
"Jan 03, 2020",134.34,133.57,134.86,133.56,2373676,-0.80
"Jan 02, 2020",135.42,135.00,135.92,134.77,3148833,1.03
"Dec 31, 2019",134.04,132.53,134.12,132.40,3778012,0.93
"Dec 30, 2019",132.81,135.20,135.30,132.50,4118937,-1.82
"Dec 27, 2019",135.27,135.00,135.75,134.87,2752706,0.27
"Dec 26, 2019",134.91,134.98,135.31,134.65,2130706,-0.05
"Dec 24, 2019",134.98,135.61,135.62,134.61,1202087,-0.42
"Dec 23, 2019",135.55,135.78,136.15,135.00,2803168,-0.03
"Dec 20, 2019",135.59,135.74,136.42,134.95,7112072,0.77
"Dec 19, 2019",134.56,134.46,134.72,134.19,3866717,0.11
"Dec 18, 2019",134.41,134.55,135.00,134.15,3102353,0.14
"Dec 17, 2019",134.22,134.28,134.69,133.46,2907547,0.07
"Dec 16, 2019",134.13,134.94,135.45,133.85,3049325,-0.06
"Dec 13, 2019",134.21,134.75,135.50,134.01,2534970,-0.82
"Dec 12, 2019",135.32,133.70,135.66,133.66,4824186,1.17
"Dec 11, 2019",133.76,134.11,134.51,133.67,3953311,-0.11
"Dec 10, 2019",133.91,133.92,134.84,133.56,3480385,-0.01
"Dec 09, 2019",133.92,133.35,134.59,133.26,2978801,0.53
"Dec 06, 2019",133.22,132.75,133.89,132.70,3437994,0.99
"Dec 05, 2019",131.91,132.99,133.24,131.63,3598578,-0.06
"Dec 04, 2019",131.99,132.86,133.68,131.96,3530773,-0.10
"Dec 03, 2019",132.12,132.00,132.44,130.69,3711071,-0.59
"Dec 02, 2019",132.91,134.45,134.50,132.48,3067831,-1.15
"Nov 29, 2019",134.45,133.60,134.52,133.03,1825255,0.51
"Nov 27, 2019",133.77,135.35,135.71,133.62,3282827,-0.98
"Nov 26, 2019",135.09,136.15,136.15,134.77,3793337,-0.65
"Nov 25, 2019",135.97,134.47,136.00,134.35,2590170,1.21
"Nov 22, 2019",134.34,134.19,134.65,133.59,3297797,0.37
"Nov 21, 2019",133.84,133.40,134.17,132.98,3345343,0.48
"Nov 20, 2019",133.20,134.06,134.46,132.75,4140148,-0.98
"Nov 19, 2019",134.52,134.88,135.38,134.46,2995071,0.16
"Nov 18, 2019",134.31,134.30,134.48,133.23,3210872,-0.07
"Nov 15, 2019",134.40,134.39,135.12,134.03,3262656,0.30
"Nov 14, 2019",134.00,134.13,134.33,133.33,4231471,-0.36
"Nov 13, 2019",134.48,135.39,135.58,133.84,3060924,-0.82
"Nov 12, 2019",135.59,135.87,136.66,135.02,3046536,0.09
"Nov 11, 2019",135.47,137.20,137.20,135.00,2568755,-1.56
"Nov 08, 2019",137.61,137.58,137.61,136.16,2278602,-0.06
"Nov 07, 2019",137.69,137.87,139.13,137.58,4073908,-0.79
"Nov 06, 2019",138.78,138.00,138.78,137.55,4477291,0.65
"Nov 05, 2019",137.89,137.80,138.76,137.63,3014961,0.16
"Nov 04, 2019",137.67,136.24,137.74,136.23,3335389,1.58
"Nov 01, 2019",135.53,134.50,135.56,134.09,3089789,1.35
"Oct 31, 2019",133.73,135.11,135.25,133.23,3412119,-1.12
"Oct 30, 2019",135.25,133.83,135.28,133.20,2252989,1.07
"Oct 29, 2019",133.82,135.42,135.57,133.44,4160718,-1.58
"Oct 28, 2019",135.97,136.00,136.63,135.44,3226132,0.39
"Oct 25, 2019",135.44,134.12,135.93,134.10,2579055,1.02
"Oct 24, 2019",134.07,134.83,135.07,133.30,2619309,-0.23
"Oct 23, 2019",134.38,133.52,134.56,132.70,3627345,0.31
"Oct 22, 2019",133.96,132.55,134.05,131.61,4195803,1.04
"Oct 21, 2019",132.58,132.61,133.10,130.90,6372983,-1.13
"Oct 18, 2019",134.09,134.22,134.49,132.25,7178379,-0.13
"Oct 17, 2019",134.26,135.00,136.00,132.91,15830810,-5.52
"Oct 16, 2019",142.11,142.49,142.95,141.39,5915705,-0.62
"Oct 15, 2019",143.00,142.54,143.72,141.81,3046999,0.68
"Oct 14, 2019",142.04,142.31,142.43,141.32,2325609,-0.50
"Oct 11, 2019",142.76,142.77,144.50,142.61,3018669,1.15
"Oct 10, 2019",141.13,139.77,141.78,139.56,2646693,1.05
"Oct 09, 2019",139.67,139.77,140.33,138.79,2633472,0.93
"Oct 08, 2019",138.38,140.24,140.47,138.25,3344083,-2.05
"Oct 07, 2019",141.28,142.26,142.70,141.22,2488799,-1.20
"Oct 04, 2019",142.99,142.06,143.06,141.03,2449483,0.68
"Oct 03, 2019",142.02,141.62,142.07,139.18,3161718,0.23
"Oct 02, 2019",141.69,142.19,142.27,140.57,3347276,-1.37
"Oct 01, 2019",143.66,145.59,147.35,143.54,2973714,-1.21
"Sep 30, 2019",145.42,143.73,146.57,143.73,4004429,1.52
"Sep 27, 2019",143.24,144.41,145.09,142.38,2357082,-0.22
"Sep 26, 2019",143.55,143.17,143.88,141.41,2314542,0.27
"Sep 25, 2019",143.16,141.74,143.63,140.86,2546205,1.04
"Sep 24, 2019",141.68,142.50,142.89,141.07,3311171,-0.27
"Sep 23, 2019",142.07,141.19,142.22,140.56,1850061,0.13
"Sep 20, 2019",141.88,143.25,143.83,141.82,5217881,-0.76
"Sep 19, 2019",142.97,142.46,145.03,142.45,3182092,0.53
"Sep 18, 2019",142.22,142.05,142.30,140.51,1995159,0.01
"Sep 17, 2019",142.20,142.48,142.48,140.66,2940494,-0.20
"Sep 16, 2019",142.48,142.56,143.64,142.27,1928500,-0.83
"Sep 13, 2019",143.67,144.32,144.65,143.26,2206612,0.03
"Sep 12, 2019",143.62,144.03,144.04,141.88,2505432,0.01
"Sep 11, 2019",143.60,144.85,145.12,142.71,3869731,-1.00
"Sep 10, 2019",145.05,143.00,145.46,142.96,4979741,1.72
"Sep 09, 2019",142.60,140.59,143.02,140.46,4226944,1.44
"Sep 06, 2019",140.57,141.52,141.53,140.46,2577200,-0.28
"Sep 05, 2019",140.97,138.30,141.69,138.05,5012914,3.41
"Sep 04, 2019",136.32,135.71,136.43,135.15,2262081,1.66
"Sep 03, 2019",134.10,134.85,134.90,133.33,2828242,-1.06
"Aug 30, 2019",135.53,135.58,136.07,134.36,2960594,0.48
"Aug 29, 2019",134.88,134.18,135.69,134.04,2972842,1.60
"Aug 28, 2019",132.76,130.44,132.89,130.04,2720362,1.21
"Aug 27, 2019",131.17,131.20,131.70,130.31,4728392,0.91
"Aug 26, 2019",129.99,131.05,131.30,129.16,2836837,0.32
"Aug 23, 2019",129.57,133.63,134.26,128.83,4818759,-3.54
"Aug 22, 2019",134.32,134.69,135.68,133.81,2695009,0.05
"Aug 21, 2019",134.25,134.96,135.94,133.80,2806774,0.94
"Aug 20, 2019",133.00,135.24,135.28,132.81,3018934,-1.51
"Aug 19, 2019",135.04,134.88,136.33,134.88,3165436,0.96
"Aug 16, 2019",133.76,133.04,134.59,132.95,3011993,1.39
"Aug 15, 2019",131.92,131.22,132.37,130.25,3738945,0.51
"Aug 14, 2019",131.25,133.91,134.16,130.98,5114159,-3.34
"Aug 13, 2019",135.79,133.80,136.57,132.81,4551170,1.59
"Aug 12, 2019",133.67,135.66,135.87,133.18,4083850,-1.81
"Aug 09, 2019",136.13,139.27,139.31,135.35,5244594,-2.83
"Aug 08, 2019",140.10,138.45,140.42,137.76,5261444,0.71
"Aug 07, 2019",139.11,138.74,139.58,136.41,5931883,-1.15
"Aug 06, 2019",140.73,142.03,142.47,139.31,5070650,-0.02
"Aug 05, 2019",140.76,144.98,145.10,139.15,7114871,-4.41
"Aug 02, 2019",147.25,149.03,152.95,145.59,8101720,-2.04
"Aug 01, 2019",150.32,148.90,152.82,148.50,6344006,1.40
"Jul 31, 2019",148.24,149.70,150.18,146.39,3722907,-1.02
"Jul 30, 2019",149.77,150.00,150.40,149.22,2632726,-0.74
"Jul 29, 2019",150.88,151.11,151.48,150.32,2075528,-0.32
"Jul 26, 2019",151.36,151.00,151.41,150.10,2904494,0.64
"Jul 25, 2019",150.39,149.82,150.62,148.61,3102113,0.24
"Jul 24, 2019",150.03,150.12,151.45,149.19,2952435,-0.23
"Jul 23, 2019",150.38,150.57,150.72,148.38,3742204,0.43
"Jul 22, 2019",149.74,150.16,151.94,149.70,4093239,0.04
"Jul 19, 2019",149.68,149.96,151.58,149.55,7290678,0.03
"Jul 18, 2019",149.63,142.50,150.31,142.20,12695387,4.59
"Jul 17, 2019",143.07,143.61,143.80,141.95,6064265,-0.32
"Jul 16, 2019",143.53,143.17,144.04,143.02,3474688,0.15
"Jul 15, 2019",143.32,142.89,143.51,142.12,2368309,0.41
"Jul 12, 2019",142.74,141.92,142.92,141.66,2786276,1.06
"Jul 11, 2019",141.24,140.79,141.58,140.30,2133327,0.55
"Jul 10, 2019",140.47,140.00,141.91,139.79,2513931,0.82
"Jul 09, 2019",139.33,140.61,140.99,139.13,3365227,-0.88
"Jul 08, 2019",140.57,141.05,141.28,140.27,2395487,-0.57
"Jul 05, 2019",141.38,140.87,141.49,139.91,2135085,-0.11
"Jul 03, 2019",141.54,140.72,141.82,140.43,1930361,0.94
"Jul 02, 2019",140.22,139.75,140.43,139.47,2410092,0.24
"Jul 01, 2019",139.88,139.60,141.49,139.28,3387184,1.44
"Jun 28, 2019",137.90,138.57,139.14,137.84,6154039,-0.45
"Jun 27, 2019",138.52,138.72,139.30,137.95,2149824,0.00
"Jun 26, 2019",138.52,138.87,139.68,138.41,2284567,0.12
"Jun 25, 2019",138.36,139.46,139.55,138.13,2801251,-0.71
"Jun 24, 2019",139.35,139.20,140.15,139.05,2186137,0.11
"Jun 21, 2019",139.20,138.44,139.54,138.39,5288759,0.25
"Jun 20, 2019",138.85,138.93,139.54,138.20,3071017,1.29
"Jun 19, 2019",137.08,136.43,138.36,136.24,2382520,0.51
"Jun 18, 2019",136.38,135.20,137.19,135.20,2914698,1.06
"Jun 17, 2019",134.95,135.39,136.03,134.70,2194129,-0.15
"Jun 14, 2019",135.15,135.44,135.88,134.43,2193367,-0.45
"Jun 13, 2019",135.76,135.13,136.27,135.09,2955419,0.66
"Jun 12, 2019",134.87,135.56,135.94,134.41,2254741,-0.79
"Jun 11, 2019",135.95,135.32,136.46,135.05,3407345,0.90
"Jun 10, 2019",134.74,134.38,135.35,133.91,2911327,1.07
"Jun 07, 2019",133.31,132.47,134.72,132.21,2553398,0.82
"Jun 06, 2019",132.22,132.19,132.65,130.90,2298248,0.56
"Jun 05, 2019",131.49,133.38,133.61,130.47,3161584,-0.90
"Jun 04, 2019",132.69,129.56,132.74,129.09,3913535,3.45
"Jun 03, 2019",128.27,127.10,128.56,127.06,4267080,1.01
"May 31, 2019",126.99,128.44,128.44,126.85,3539343,-1.99
"May 30, 2019",129.57,129.74,129.97,128.93,2741880,-0.09
"May 29, 2019",129.69,130.00,130.28,128.32,3678978,-0.59
"May 28, 2019",130.46,132.13,132.64,130.27,4909121,-1.38
"May 24, 2019",132.28,133.53,134.25,131.59,2596121,-0.08
"May 23, 2019",132.39,135.13,135.13,130.44,5343437,-2.90
"May 22, 2019",136.35,136.00,136.75,135.71,1849821,-0.07
"May 21, 2019",136.45,136.12,137.06,135.79,2503504,0.98
"May 20, 2019",135.12,133.53,135.43,132.93,3264649,0.60
"May 17, 2019",134.32,134.68,135.41,133.94,2619135,-1.15
"May 16, 2019",135.88,134.74,136.11,134.64,3017472,1.10
"May 15, 2019",134.40,132.59,134.59,132.37,2551009,0.82
"May 14, 2019",133.31,131.82,134.32,131.68,3280374,1.44
"May 13, 2019",131.42,133.28,133.57,130.96,4958021,-2.88
"May 10, 2019",135.32,134.88,135.75,132.42,3977686,-0.01
"May 09, 2019",135.34,134.89,135.58,133.03,4192942,-1.93
"May 08, 2019",138.00,137.77,138.70,137.13,3818909,0.26
"May 07, 2019",137.64,139.15,139.51,136.19,4726771,-1.95
"May 06, 2019",140.38,138.30,140.69,137.90,2793655,0.09
"May 03, 2019",140.25,139.70,141.00,139.63,2580034,0.47
"May 02, 2019",139.59,140.50,141.28,139.41,3541352,-0.69
"May 01, 2019",140.56,140.55,141.81,140.17,3053683,0.21
"Apr 30, 2019",140.27,139.11,140.44,138.68,4638828,0.88
"Apr 29, 2019",139.05,139.15,139.63,138.81,2958333,-0.28
"Apr 26, 2019",139.44,139.34,139.89,138.81,2319834,0.58
"Apr 25, 2019",138.63,139.70,139.75,137.71,2910113,-0.94
"Apr 24, 2019",139.95,140.60,141.31,139.78,2774867,-0.35
"Apr 23, 2019",140.44,139.15,140.92,138.94,4462240,1.12
"Apr 22, 2019",138.89,139.42,140.56,138.48,4494333,-1.03
"Apr 18, 2019",140.33,139.00,140.49,138.70,4960015,0.88
"Apr 17, 2019",139.11,137.37,141.98,136.26,12525693,-4.15
"Apr 16, 2019",145.14,144.40,145.39,144.02,6301671,0.86
"Apr 15, 2019",143.90,144.40,144.46,143.27,3603158,-0.31
"Apr 12, 2019",144.35,144.26,144.44,143.70,2898899,0.40
"Apr 11, 2019",143.78,143.80,144.11,143.03,2941985,0.53
"Apr 10, 2019",143.02,142.20,143.50,141.98,2678310,0.64
"Apr 09, 2019",142.11,142.66,142.95,141.84,3038460,-0.89
"Apr 08, 2019",143.39,143.02,143.42,142.87,2118228,0.08
"Apr 05, 2019",143.28,143.29,143.50,142.46,2731985,0.35
"Apr 04, 2019",142.78,143.62,144.14,142.54,2771462,-0.59
"Apr 03, 2019",143.63,143.65,144.22,143.01,2681645,0.44
"Apr 02, 2019",143.00,143.35,143.95,142.60,2404920,-0.21
"Apr 01, 2019",143.30,141.51,143.41,141.51,3984250,1.56
"Mar 29, 2019",141.10,140.50,141.22,140.15,3101454,0.84
"Mar 28, 2019",139.92,139.91,140.44,139.10,2663884,0.49
"Mar 27, 2019",139.24,140.41,140.49,138.40,3098233,-0.70
"Mar 26, 2019",140.22,139.93,141.02,139.42,2553708,0.75
"Mar 25, 2019",139.18,139.06,139.91,138.35,2839766,-0.19
"Mar 22, 2019",139.45,140.97,141.44,138.90,3877616,-1.41
"Mar 21, 2019",141.44,139.10,142.12,138.88,3605420,1.32
"Mar 20, 2019",139.60,140.53,140.70,138.98,3649455,-0.63
"Mar 19, 2019",140.49,140.96,141.70,140.00,3482336,0.20
"Mar 18, 2019",140.21,139.83,140.37,138.72,3268510,0.56
"Mar 15, 2019",139.43,139.37,140.33,139.23,7153687,0.46
"Mar 14, 2019",138.79,138.51,138.94,138.06,2738790,0.17
"Mar 13, 2019",138.56,138.05,139.32,137.85,3173179,0.20
"Mar 12, 2019",138.28,138.52,139.69,137.86,3954653,0.41
"Mar 11, 2019",137.71,136.03,137.73,135.84,3939517,1.94
"Mar 08, 2019",135.09,134.21,135.24,133.58,3773722,-0.20
"Mar 07, 2019",135.36,136.61,136.89,134.63,4358802,-1.18
"Mar 06, 2019",136.98,138.12,138.39,136.72,2768256,-0.65
"Mar 05, 2019",137.88,138.37,138.74,137.56,4250650,-0.40
"Mar 04, 2019",138.43,139.99,140.08,137.17,3407217,-0.55
"Mar 01, 2019",139.20,139.31,140.04,138.64,3030044,0.77
"Feb 28, 2019",138.13,138.77,139.06,137.72,3457788,-0.75
"Feb 27, 2019",139.17,139.25,139.57,138.40,2530968,-0.39
"Feb 26, 2019",139.72,139.67,140.49,139.47,3060381,0.19
"Feb 25, 2019",139.46,140.00,140.47,139.32,3194161,0.15
"Feb 22, 2019",139.25,138.73,139.38,138.43,3113698,1.02
"Feb 21, 2019",137.84,137.82,138.35,137.35,2937467,-0.12
"Feb 20, 2019",138.00,138.76,139.24,137.22,3801979,-0.50
"Feb 19, 2019",138.70,137.81,138.70,137.36,3385675,0.49
"Feb 15, 2019",138.03,137.58,138.19,137.38,3844062,1.14
"Feb 14, 2019",136.48,137.17,137.60,136.21,2789839,-0.76
"Feb 13, 2019",137.52,136.92,137.92,136.41,4253042,1.08
"Feb 12, 2019",136.05,135.15,136.20,134.86,3317161,1.54
"Feb 11, 2019",133.99,134.29,135.15,133.91,3095069,0.21
"Feb 08, 2019",133.71,132.34,133.71,132.19,3250074,0.39
"Feb 07, 2019",133.19,133.55,134.47,132.12,4379439,-2.30
"Feb 06, 2019",136.32,135.22,136.65,135.17,4879670,0.57
"Feb 05, 2019",135.55,135.28,135.82,134.92,5398907,0.27
"Feb 04, 2019",135.19,134.02,135.20,132.99,3966597,0.81
"Feb 01, 2019",134.10,134.97,135.20,133.35,3806047,-0.24
"Jan 31, 2019",134.42,134.45,134.72,133.74,4884031,0.03
"Jan 30, 2019",134.38,134.00,135.03,133.25,4500919,0.04
"Jan 29, 2019",134.33,134.29,135.41,133.60,5037129,0.04
"Jan 28, 2019",134.27,133.10,134.81,132.58,5357736,0.22
"Jan 25, 2019",133.97,132.87,134.44,132.43,5708500,1.09
"Jan 24, 2019",132.53,132.63,133.21,131.43,6322928,-0.27
"Jan 23, 2019",132.89,131.37,135.00,130.31,22063666,8.46
"Jan 22, 2019",122.52,123.30,123.80,121.54,10052384,-1.05
"Jan 18, 2019",123.82,123.27,124.72,122.71,6008509,1.33
"Jan 17, 2019",122.19,120.56,122.41,120.55,5029871,0.47
"Jan 16, 2019",121.62,121.58,122.00,120.83,3841100,-0.09
"Jan 15, 2019",121.73,120.96,121.93,120.82,3507719,1.11
"Jan 14, 2019",120.39,120.51,120.65,119.76,5228909,-0.88
"Jan 11, 2019",121.46,121.58,121.61,120.20,3722370,-0.27
"Jan 10, 2019",121.79,120.08,121.86,119.95,3909971,0.91
"Jan 09, 2019",120.69,120.91,121.40,119.87,3633663,0.72
"Jan 08, 2019",119.83,119.66,120.57,118.98,4763636,1.42
"Jan 07, 2019",118.15,117.50,118.83,116.67,3751204,0.71
"Jan 04, 2019",117.32,114.91,117.49,114.44,4477755,3.91
"Jan 03, 2019",112.91,114.53,114.88,112.69,4346659,-2.00
"Jan 02, 2019",115.21,112.01,115.98,111.69,4239924,1.35
"Dec 31, 2018",113.67,113.33,114.35,112.42,4982755,0.57
"Dec 28, 2018",113.03,114.22,114.80,112.50,5117533,-0.66
"Dec 27, 2018",113.78,109.99,113.78,109.47,6045590,2.15
"Dec 26, 2018",111.39,108.00,111.39,105.94,6645794,3.55
"Dec 24, 2018",107.57,109.90,111.00,107.50,3821376,-3.04
"Dec 21, 2018",110.94,112.50,115.28,110.44,10386453,-1.84
"Dec 20, 2018",113.02,115.70,116.45,111.70,8454350,-2.93
"Dec 19, 2018",116.43,117.15,120.27,115.97,6979823,-0.19
"Dec 18, 2018",116.65,116.90,118.23,116.02,6290186,0.47
"Dec 17, 2018",116.10,119.07,119.78,115.07,7374476,-3.17
"Dec 14, 2018",119.90,119.50,121.11,119.44,4554204,-0.69
"Dec 13, 2018",120.73,121.26,121.79,120.17,3993597,-0.35
"Dec 12, 2018",121.16,122.51,122.88,121.00,3560790,0.22
"Dec 11, 2018",120.89,123.25,123.81,120.00,5043081,-0.20
"Dec 10, 2018",121.13,119.74,121.68,118.52,6549506,1.50
"Dec 07, 2018",119.34,123.90,124.05,118.87,7019616,-3.69
"Dec 06, 2018",123.91,119.72,123.91,119.30,6938049,1.90
"Dec 04, 2018",121.60,124.49,124.92,121.33,6000697,-2.96
"Dec 03, 2018",125.31,125.67,126.59,124.36,5843112,0.84
"Nov 30, 2018",124.27,121.66,124.69,121.48,7251590,2.30
"Nov 29, 2018",121.48,122.44,123.12,121.40,5200113,-1.24
"Nov 28, 2018",123.00,121.01,123.09,120.22,5104520,2.47
"Nov 27, 2018",120.03,118.38,120.04,118.37,4903771,0.39
"Nov 26, 2018",119.56,118.37,120.25,118.06,5011130,2.02
"Nov 23, 2018",117.19,118.09,118.34,116.91,2334730,-1.16
"Nov 21, 2018",118.57,117.61,119.51,117.39,5335842,1.17
"Nov 20, 2018",117.20,118.49,119.49,116.70,6233777,-2.58
"Nov 19, 2018",120.31,121.63,122.18,119.77,4131238,-1.04
"Nov 16, 2018",121.57,120.89,121.85,120.54,4076315,0.11
"Nov 15, 2018",121.44,119.66,121.44,119.51,5207973,1.03
"Nov 14, 2018",120.20,121.11,121.93,119.77,4762275,-0.53
"Nov 13, 2018",120.84,121.19,122.25,119.90,4084385,-0.05
"Nov 12, 2018",120.90,123.50,123.57,120.65,5379113,-2.14
"Nov 09, 2018",123.54,123.61,124.57,121.96,6961902,0.13
"Nov 08, 2018",123.38,122.66,124.40,122.63,10396439,-1.17
"Nov 07, 2018",124.84,123.79,125.06,122.33,12382666,1.40
"Nov 06, 2018",123.12,120.70,123.81,120.31,9597392,2.55
"Nov 05, 2018",120.06,116.10,120.77,116.00,9144598,3.80
"Nov 02, 2018",115.67,117.51,117.75,114.54,10592681,-0.99
"Nov 01, 2018",116.83,115.50,117.00,115.11,13626730,1.21
"Oct 31, 2018",115.43,116.49,116.50,114.09,21644978,0.03
"Oct 30, 2018",115.40,120.48,121.50,115.15,21458594,-3.54
"Oct 29, 2018",119.64,119.34,123.95,118.30,20450448,-4.13
"Oct 26, 2018",124.79,125.21,125.78,123.71,8767029,-1.31
"Oct 25, 2018",126.45,127.25,127.79,125.14,10304327,-0.60
"Oct 24, 2018",127.21,131.17,131.69,127.00,5710320,-3.05
"Oct 23, 2018",131.21,129.02,131.90,128.41,6463580,0.92
"Oct 22, 2018",130.02,129.58,130.44,128.40,5719518,0.71
"Oct 19, 2018",129.10,130.65,131.89,127.96,7791636,-1.11
"Oct 18, 2018",130.55,132.73,133.40,130.04,10011678,-2.61
"Oct 17, 2018",134.05,135.89,137.15,133.42,19463962,-7.63
"Oct 16, 2018",145.12,142.93,145.45,141.58,8695489,2.83
"Oct 15, 2018",141.13,140.38,142.26,140.14,4965533,0.20
"Oct 12, 2018",140.85,141.12,141.54,139.08,6563403,1.32
"Oct 11, 2018",139.02,142.62,144.19,138.78,8710491,-2.57
"Oct 10, 2018",142.69,147.50,147.69,142.50,5547697,-3.09
"Oct 09, 2018",147.24,148.08,148.36,146.93,3642496,-0.77
"Oct 08, 2018",148.39,148.50,149.07,147.18,3239347,-0.43
"Oct 05, 2018",149.03,150.90,151.79,147.87,4602252,-1.51
"Oct 04, 2018",151.31,151.69,152.80,150.36,4238143,-1.25
"Oct 03, 2018",153.22,154.00,154.36,152.80,3315298,-0.34
"Oct 02, 2018",153.75,152.99,153.84,152.50,3030125,0.49
"Oct 01, 2018",153.00,151.71,153.42,151.71,3757419,1.18
"Sep 28, 2018",151.21,151.16,151.62,150.79,3305798,-0.19
"Sep 27, 2018",151.50,152.01,152.39,151.16,3477643,-0.07
"Sep 26, 2018",151.61,152.40,153.35,151.34,7401862,1.81
"Sep 25, 2018",148.91,149.91,150.41,148.36,4397457,-0.75
"Sep 24, 2018",150.03,151.10,151.20,149.46,4264984,-0.87
"Sep 21, 2018",151.35,151.48,152.60,150.74,19947878,0.13
"Sep 20, 2018",151.15,149.58,151.38,149.44,5952223,1.40
"Sep 19, 2018",149.06,148.63,149.96,148.23,4246382,0.34
"Sep 18, 2018",148.56,147.76,148.99,147.47,3629596,0.42
"Sep 17, 2018",147.94,148.44,149.07,147.77,3551882,-0.26
"Sep 14, 2018",148.33,148.85,149.30,147.78,3452144,-0.42
"Sep 13, 2018",148.95,147.35,149.00,147.12,5346540,1.62
"Sep 12, 2018",146.57,146.37,147.98,146.03,4506679,0.05
"Sep 11, 2018",146.49,146.00,146.99,145.25,3374774,0.58
"Sep 10, 2018",145.65,146.60,147.30,145.56,3618292,0.14
"Sep 07, 2018",145.45,145.94,146.50,145.12,4693127,-0.64
"Sep 06, 2018",146.39,146.88,147.66,145.54,4248831,-0.18
"Sep 05, 2018",146.66,145.19,146.75,145.05,3126540,0.67
"Sep 04, 2018",145.68,145.98,146.19,144.81,3326153,-0.55
"Aug 31, 2018",146.48,145.72,146.78,145.54,3488476,0.38
"Aug 30, 2018",145.93,147.03,147.30,145.25,3340369,-1.09
"Aug 29, 2018",147.54,146.87,147.93,146.60,3153845,0.65
"Aug 28, 2018",146.59,146.95,146.99,146.19,2455328,-0.07
"Aug 27, 2018",146.69,146.94,147.62,146.52,3491565,0.45
"Aug 24, 2018",146.04,145.46,146.09,144.87,2776813,0.46
"Aug 23, 2018",145.37,145.04,145.52,144.75,2220603,0.09
"Aug 22, 2018",145.24,146.01,146.16,145.19,2388961,-0.50
"Aug 21, 2018",145.97,147.00,147.12,145.89,3106876,-0.37
"Aug 20, 2018",146.51,146.37,147.16,146.15,2499654,0.31
"Aug 17, 2018",146.06,144.79,146.39,144.69,2678820,0.50
"Aug 16, 2018",145.34,144.37,145.68,144.37,5250878,0.99
"Aug 15, 2018",143.91,142.55,144.00,142.00,4241496,0.38
"Aug 14, 2018",143.36,143.00,143.82,142.93,2860041,0.46
"Aug 13, 2018",142.71,144.15,144.30,142.53,2858842,-1.23
"Aug 10, 2018",144.48,144.50,145.07,143.88,3003158,-0.20
"Aug 09, 2018",144.77,145.53,145.94,144.73,3093504,-1.44
"Aug 08, 2018",146.89,147.33,147.43,146.24,3581746,-0.08
"Aug 07, 2018",147.01,146.65,147.64,146.35,3508758,0.67
"Aug 06, 2018",146.03,146.95,147.20,145.57,3913743,-1.13
"Aug 03, 2018",147.70,143.24,147.92,143.00,8053567,3.32
"Aug 02, 2018",142.96,142.86,143.36,142.33,3841447,-0.38
"Aug 01, 2018",143.50,144.76,145.19,143.34,3388386,-0.99
"Jul 31, 2018",144.93,145.74,145.80,144.16,5474478,-0.38
